"title"	"description"	"source_uri"	"unique_id"	"date_depicted"	"map_type"	"issue_year"	"tag_list"	"subject_area"	"publisher"	"publication_place"	"authors"	"scale"	"metadata_projection"	"metadata_lat"	"metadata_lon"	"upload_url"	import string	macrepo number
[Hamilton-Wentworth County, 1952-05-01] : [Photo 15M]	Shows parts of Dundas, Ancaster, Stoney Creek, and Hamilton mountain only. Source: Spartan Air Services, Ltd.	https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A71762	AirPhotos_Hamilton_1952-15M	1952	is_map	1952	aerial photo,AirPhotos_Hamilton_1952	Hamilton (Ont.)	[Spartan Air Services, Ltd.]	[Ottawa, Ont.]	Spartan Air Services, Ltd.	[1:4,800 approximately]		43.19049	-80.026197	https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A71762/datastream/OBJ/macrepo%3A71762.tiff	{"data":{"type":"maps","attributes":{"title":"[Hamilton-Wentworth County, 1952-05-01] : [Photo 15M]","description":"Shows parts of Dundas, Ancaster, Stoney Creek, and Hamilton mountain only. Source: Spartan Air Services, Ltd.","source_uri":"https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A71762","unique_id":"AirPhotos_Hamilton_1952-15M","date_depicted":"1952","map_type":"is_map","issue_year":"1952","tag_list":"aerial photo,AirPhotos_Hamilton_1952","subject_area":"Hamilton (Ont.)","publisher":"[Spartan Air Services, Ltd.]","publication_place":"[Ottawa, Ont.]","authors":"Spartan Air Services, Ltd.","scale":"[1:4,800 approximately]","metadata_projection":"","metadata_lat":"43.19049","metadata_lon":"-80.026197","upload_url":"https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A71762/datastream/OBJ/macrepo%3A71762.tiff"}}}	71762
[Hamilton-Wentworth County, 1952-05-01] : [Photo 16I]	Shows parts of Dundas, Ancaster, Stoney Creek, and Hamilton mountain only. Source: Spartan Air Services, Ltd.	https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A71760	AirPhotos_Hamilton_1952-16I	1952	is_map	1952	aerial photo,AirPhotos_Hamilton_1952	Hamilton (Ont.)	[Spartan Air Services, Ltd.]	[Ottawa, Ont.]	Spartan Air Services, Ltd.	[1:4,800 approximately]		43.288455	-80.018021	https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A71760/datastream/OBJ/macrepo%3A71760.tiff	{"data":{"type":"maps","attributes":{"title":"[Hamilton-Wentworth County, 1952-05-01] : [Photo 16I]","description":"Shows parts of Dundas, Ancaster, Stoney Creek, and Hamilton mountain only. Source: Spartan Air Services, Ltd.","source_uri":"https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A71760","unique_id":"AirPhotos_Hamilton_1952-16I","date_depicted":"1952","map_type":"is_map","issue_year":"1952","tag_list":"aerial photo,AirPhotos_Hamilton_1952","subject_area":"Hamilton (Ont.)","publisher":"[Spartan Air Services, Ltd.]","publication_place":"[Ottawa, Ont.]","authors":"Spartan Air Services, Ltd.","scale":"[1:4,800 approximately]","metadata_projection":"","metadata_lat":"43.288455","metadata_lon":"-80.018021","upload_url":"https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A71760/datastream/OBJ/macrepo%3A71760.tiff"}}}	71760
[Hamilton-Wentworth County, 1952-05-01] : [Photo 16J]	Shows parts of Dundas, Ancaster, Stoney Creek, and Hamilton mountain only. Source: Spartan Air Services, Ltd.	https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A71771	AirPhotos_Hamilton_1952-16J	1952	is_map	1952	aerial photo,AirPhotos_Hamilton_1952	Hamilton (Ont.)	[Spartan Air Services, Ltd.]	[Ottawa, Ont.]	Spartan Air Services, Ltd.	[1:4,800 approximately]		43.261537	-80.007507	https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A71771/datastream/OBJ/macrepo%3A71771.tiff	{"data":{"type":"maps","attributes":{"title":"[Hamilton-Wentworth County, 1952-05-01] : [Photo 16J]","description":"Shows parts of Dundas, Ancaster, Stoney Creek, and Hamilton mountain only. Source: Spartan Air Services, Ltd.","source_uri":"https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A71771","unique_id":"AirPhotos_Hamilton_1952-16J","date_depicted":"1952","map_type":"is_map","issue_year":"1952","tag_list":"aerial photo,AirPhotos_Hamilton_1952","subject_area":"Hamilton (Ont.)","publisher":"[Spartan Air Services, Ltd.]","publication_place":"[Ottawa, Ont.]","authors":"Spartan Air Services, Ltd.","scale":"[1:4,800 approximately]","metadata_projection":"","metadata_lat":"43.261537","metadata_lon":"-80.007507","upload_url":"https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A71771/datastream/OBJ/macrepo%3A71771.tiff"}}}	71771
[Hamilton-Wentworth County, 1952-05-01] : [Photo 16K]	Shows parts of Dundas, Ancaster, Stoney Creek, and Hamilton mountain only. Source: Spartan Air Services, Ltd.	https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A71723	AirPhotos_Hamilton_1952-16K	1952	is_map	1952	aerial photo,AirPhotos_Hamilton_1952	Hamilton (Ont.)	[Spartan Air Services, Ltd.]	[Ottawa, Ont.]	Spartan Air Services, Ltd.	[1:4,800 approximately]		43.240376	-80.003022	https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A71723/datastream/OBJ/macrepo%3A71723.tiff	{"data":{"type":"maps","attributes":{"title":"[Hamilton-Wentworth County, 1952-05-01] : [Photo 16K]","description":"Shows parts of Dundas, Ancaster, Stoney Creek, and Hamilton mountain only. Source: Spartan Air Services, Ltd.","source_uri":"https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A71723","unique_id":"AirPhotos_Hamilton_1952-16K","date_depicted":"1952","map_type":"is_map","issue_year":"1952","tag_list":"aerial photo,AirPhotos_Hamilton_1952","subject_area":"Hamilton (Ont.)","publisher":"[Spartan Air Services, Ltd.]","publication_place":"[Ottawa, Ont.]","authors":"Spartan Air Services, Ltd.","scale":"[1:4,800 approximately]","metadata_projection":"","metadata_lat":"43.240376","metadata_lon":"-80.003022","upload_url":"https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A71723/datastream/OBJ/macrepo%3A71723.tiff"}}}	71723
[Hamilton-Wentworth County, 1952-05-01] : [Photo 16L]	Shows parts of Dundas, Ancaster, Stoney Creek, and Hamilton mountain only. Source: Spartan Air Services, Ltd.	https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A71776	AirPhotos_Hamilton_1952-16L	1952	is_map	1952	aerial photo,AirPhotos_Hamilton_1952	Hamilton (Ont.)	[Spartan Air Services, Ltd.]	[Ottawa, Ont.]	Spartan Air Services, Ltd.	[1:4,800 approximately]		43.218425	-79.995898	https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A71776/datastream/OBJ/macrepo%3A71776.tiff	{"data":{"type":"maps","attributes":{"title":"[Hamilton-Wentworth County, 1952-05-01] : [Photo 16L]","description":"Shows parts of Dundas, Ancaster, Stoney Creek, and Hamilton mountain only. Source: Spartan Air Services, Ltd.","source_uri":"https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A71776","unique_id":"AirPhotos_Hamilton_1952-16L","date_depicted":"1952","map_type":"is_map","issue_year":"1952","tag_list":"aerial photo,AirPhotos_Hamilton_1952","subject_area":"Hamilton (Ont.)","publisher":"[Spartan Air Services, Ltd.]","publication_place":"[Ottawa, Ont.]","authors":"Spartan Air Services, Ltd.","scale":"[1:4,800 approximately]","metadata_projection":"","metadata_lat":"43.218425","metadata_lon":"-79.995898","upload_url":"https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A71776/datastream/OBJ/macrepo%3A71776.tiff"}}}	71776
[Hamilton-Wentworth County, 1952-05-01] : [Photo 17I]	Shows parts of Dundas, Ancaster, Stoney Creek, and Hamilton mountain only. Source: Spartan Air Services, Ltd.	https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A71777	AirPhotos_Hamilton_1952-17I	1952	is_map	1952	aerial photo,AirPhotos_Hamilton_1952	Hamilton (Ont.)	[Spartan Air Services, Ltd.]	[Ottawa, Ont.]	Spartan Air Services, Ltd.	[1:4,800 approximately]		43.311653	-79.977906	https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A71777/datastream/OBJ/macrepo%3A71777.tiff	{"data":{"type":"maps","attributes":{"title":"[Hamilton-Wentworth County, 1952-05-01] : [Photo 17I]","description":"Shows parts of Dundas, Ancaster, Stoney Creek, and Hamilton mountain only. Source: Spartan Air Services, Ltd.","source_uri":"https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A71777","unique_id":"AirPhotos_Hamilton_1952-17I","date_depicted":"1952","map_type":"is_map","issue_year":"1952","tag_list":"aerial photo,AirPhotos_Hamilton_1952","subject_area":"Hamilton (Ont.)","publisher":"[Spartan Air Services, Ltd.]","publication_place":"[Ottawa, Ont.]","authors":"Spartan Air Services, Ltd.","scale":"[1:4,800 approximately]","metadata_projection":"","metadata_lat":"43.311653","metadata_lon":"-79.977906","upload_url":"https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A71777/datastream/OBJ/macrepo%3A71777.tiff"}}}	71777
[Hamilton-Wentworth County, 1952-05-01] : [Photo 17J]	Shows parts of Dundas, Ancaster, Stoney Creek, and Hamilton mountain only. Source: Spartan Air Services, Ltd.	https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A71783	AirPhotos_Hamilton_1952-17J	1952	is_map	1952	aerial photo,AirPhotos_Hamilton_1952	Hamilton (Ont.)	[Spartan Air Services, Ltd.]	[Ottawa, Ont.]	Spartan Air Services, Ltd.	[1:4,800 approximately]		43.271514	-79.982927	https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A71783/datastream/OBJ/macrepo%3A71783.tiff	{"data":{"type":"maps","attributes":{"title":"[Hamilton-Wentworth County, 1952-05-01] : [Photo 17J]","description":"Shows parts of Dundas, Ancaster, Stoney Creek, and Hamilton mountain only. Source: Spartan Air Services, Ltd.","source_uri":"https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A71783","unique_id":"AirPhotos_Hamilton_1952-17J","date_depicted":"1952","map_type":"is_map","issue_year":"1952","tag_list":"aerial photo,AirPhotos_Hamilton_1952","subject_area":"Hamilton (Ont.)","publisher":"[Spartan Air Services, Ltd.]","publication_place":"[Ottawa, Ont.]","authors":"Spartan Air Services, Ltd.","scale":"[1:4,800 approximately]","metadata_projection":"","metadata_lat":"43.271514","metadata_lon":"-79.982927","upload_url":"https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A71783/datastream/OBJ/macrepo%3A71783.tiff"}}}	71783
[Hamilton-Wentworth County, 1952-05-01] : [Photo 17L]	Shows parts of Dundas, Ancaster, Stoney Creek, and Hamilton mountain only. Source: Spartan Air Services, Ltd.	https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A71780	AirPhotos_Hamilton_1952-17L	1952	is_map	1952	aerial photo,AirPhotos_Hamilton_1952	Hamilton (Ont.)	[Spartan Air Services, Ltd.]	[Ottawa, Ont.]	Spartan Air Services, Ltd.	[1:4,800 approximately]		43.224328	-79.971941	https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A71780/datastream/OBJ/macrepo%3A71780.tiff	{"data":{"type":"maps","attributes":{"title":"[Hamilton-Wentworth County, 1952-05-01] : [Photo 17L]","description":"Shows parts of Dundas, Ancaster, Stoney Creek, and Hamilton mountain only. Source: Spartan Air Services, Ltd.","source_uri":"https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A71780","unique_id":"AirPhotos_Hamilton_1952-17L","date_depicted":"1952","map_type":"is_map","issue_year":"1952","tag_list":"aerial photo,AirPhotos_Hamilton_1952","subject_area":"Hamilton (Ont.)","publisher":"[Spartan Air Services, Ltd.]","publication_place":"[Ottawa, Ont.]","authors":"Spartan Air Services, Ltd.","scale":"[1:4,800 approximately]","metadata_projection":"","metadata_lat":"43.224328","metadata_lon":"-79.971941","upload_url":"https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A71780/datastream/OBJ/macrepo%3A71780.tiff"}}}	71780
[Hamilton-Wentworth County, 1952-05-01] : [Photo 18I]	Shows parts of Dundas, Ancaster, Stoney Creek, and Hamilton mountain only. Source: Spartan Air Services, Ltd.	https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A71786	AirPhotos_Hamilton_1952-18I	1952	is_map	1952	aerial photo,AirPhotos_Hamilton_1952	Hamilton (Ont.)	[Spartan Air Services, Ltd.]	[Ottawa, Ont.]	Spartan Air Services, Ltd.	[1:4,800 approximately]		43.306677	-79.941518	https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A71786/datastream/OBJ/macrepo%3A71786.tiff	{"data":{"type":"maps","attributes":{"title":"[Hamilton-Wentworth County, 1952-05-01] : [Photo 18I]","description":"Shows parts of Dundas, Ancaster, Stoney Creek, and Hamilton mountain only. Source: Spartan Air Services, Ltd.","source_uri":"https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A71786","unique_id":"AirPhotos_Hamilton_1952-18I","date_depicted":"1952","map_type":"is_map","issue_year":"1952","tag_list":"aerial photo,AirPhotos_Hamilton_1952","subject_area":"Hamilton (Ont.)","publisher":"[Spartan Air Services, Ltd.]","publication_place":"[Ottawa, Ont.]","authors":"Spartan Air Services, Ltd.","scale":"[1:4,800 approximately]","metadata_projection":"","metadata_lat":"43.306677","metadata_lon":"-79.941518","upload_url":"https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A71786/datastream/OBJ/macrepo%3A71786.tiff"}}}	71786
[Hamilton-Wentworth County, 1952-05-01] : [Photo 3E]	Shows parts of Dundas, Ancaster, Stoney Creek, and Hamilton mountain only. Source: Spartan Air Services, Ltd.	https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A71749	AirPhotos_Hamilton_1952-3E	1952	is_map	1952	aerial photo,AirPhotos_Hamilton_1952	Hamilton (Ont.)	[Spartan Air Services, Ltd.]	[Ottawa, Ont.]	Spartan Air Services, Ltd.	[1:4,800 approximately]		43.191661	-79.899101	https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A71749/datastream/OBJ/macrepo%3A71749.tiff	{"data":{"type":"maps","attributes":{"title":"[Hamilton-Wentworth County, 1952-05-01] : [Photo 3E]","description":"Shows parts of Dundas, Ancaster, Stoney Creek, and Hamilton mountain only. Source: Spartan Air Services, Ltd.","source_uri":"https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A71749","unique_id":"AirPhotos_Hamilton_1952-3E","date_depicted":"1952","map_type":"is_map","issue_year":"1952","tag_list":"aerial photo,AirPhotos_Hamilton_1952","subject_area":"Hamilton (Ont.)","publisher":"[Spartan Air Services, Ltd.]","publication_place":"[Ottawa, Ont.]","authors":"Spartan Air Services, Ltd.","scale":"[1:4,800 approximately]","metadata_projection":"","metadata_lat":"43.191661","metadata_lon":"-79.899101","upload_url":"https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A71749/datastream/OBJ/macrepo%3A71749.tiff"}}}	71749
[Hamilton-Wentworth County, 1952-05-01] : [Photo 4E]	Shows parts of Dundas, Ancaster, Stoney Creek, and Hamilton mountain only. Source: Spartan Air Services, Ltd.	https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A71724	AirPhotos_Hamilton_1952-4E	1952	is_map	1952	aerial photo,AirPhotos_Hamilton_1952	Hamilton (Ont.)	[Spartan Air Services, Ltd.]	[Ottawa, Ont.]	Spartan Air Services, Ltd.	[1:4,800 approximately]		43.183025	-79.865112	https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A71724/datastream/OBJ/macrepo%3A71724.tiff	{"data":{"type":"maps","attributes":{"title":"[Hamilton-Wentworth County, 1952-05-01] : [Photo 4E]","description":"Shows parts of Dundas, Ancaster, Stoney Creek, and Hamilton mountain only. Source: Spartan Air Services, Ltd.","source_uri":"https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A71724","unique_id":"AirPhotos_Hamilton_1952-4E","date_depicted":"1952","map_type":"is_map","issue_year":"1952","tag_list":"aerial photo,AirPhotos_Hamilton_1952","subject_area":"Hamilton (Ont.)","publisher":"[Spartan Air Services, Ltd.]","publication_place":"[Ottawa, Ont.]","authors":"Spartan Air Services, Ltd.","scale":"[1:4,800 approximately]","metadata_projection":"","metadata_lat":"43.183025","metadata_lon":"-79.865112","upload_url":"https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A71724/datastream/OBJ/macrepo%3A71724.tiff"}}}	71724
[Hamilton-Wentworth County, 1952-05-01] : [Photo 5E]	Shows parts of Dundas, Ancaster, Stoney Creek, and Hamilton mountain only. Source: Spartan Air Services, Ltd.	https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A71750	AirPhotos_Hamilton_1952-5E	1952	is_map	1952	aerial photo,AirPhotos_Hamilton_1952	Hamilton (Ont.)	[Spartan Air Services, Ltd.]	[Ottawa, Ont.]	Spartan Air Services, Ltd.	[1:4,800 approximately]		43.176891	-79.837818	https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A71750/datastream/OBJ/macrepo%3A71750.tiff	{"data":{"type":"maps","attributes":{"title":"[Hamilton-Wentworth County, 1952-05-01] : [Photo 5E]","description":"Shows parts of Dundas, Ancaster, Stoney Creek, and Hamilton mountain only. Source: Spartan Air Services, Ltd.","source_uri":"https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A71750","unique_id":"AirPhotos_Hamilton_1952-5E","date_depicted":"1952","map_type":"is_map","issue_year":"1952","tag_list":"aerial photo,AirPhotos_Hamilton_1952","subject_area":"Hamilton (Ont.)","publisher":"[Spartan Air Services, Ltd.]","publication_place":"[Ottawa, Ont.]","authors":"Spartan Air Services, Ltd.","scale":"[1:4,800 approximately]","metadata_projection":"","metadata_lat":"43.176891","metadata_lon":"-79.837818","upload_url":"https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A71750/datastream/OBJ/macrepo%3A71750.tiff"}}}	71750
[Hamilton-Wentworth County, 1952-05-01] : [Photo 6C]	Shows parts of Dundas, Ancaster, Stoney Creek, and Hamilton mountain only. Source: Spartan Air Services, Ltd.	https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A71765	AirPhotos_Hamilton_1952-6C	1952	is_map	1952	aerial photo,AirPhotos_Hamilton_1952	Hamilton (Ont.)	[Spartan Air Services, Ltd.]	[Ottawa, Ont.]	Spartan Air Services, Ltd.	[1:4,800 approximately]		43.201672	-79.765377	https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A71765/datastream/OBJ/macrepo%3A71765.tiff	{"data":{"type":"maps","attributes":{"title":"[Hamilton-Wentworth County, 1952-05-01] : [Photo 6C]","description":"Shows parts of Dundas, Ancaster, Stoney Creek, and Hamilton mountain only. Source: Spartan Air Services, Ltd.","source_uri":"https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A71765","unique_id":"AirPhotos_Hamilton_1952-6C","date_depicted":"1952","map_type":"is_map","issue_year":"1952","tag_list":"aerial photo,AirPhotos_Hamilton_1952","subject_area":"Hamilton (Ont.)","publisher":"[Spartan Air Services, Ltd.]","publication_place":"[Ottawa, Ont.]","authors":"Spartan Air Services, Ltd.","scale":"[1:4,800 approximately]","metadata_projection":"","metadata_lat":"43.201672","metadata_lon":"-79.765377","upload_url":"https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A71765/datastream/OBJ/macrepo%3A71765.tiff"}}}	71765
[Hamilton-Wentworth County, 1952-05-01] : [Photo 6D]	Shows parts of Dundas, Ancaster, Stoney Creek, and Hamilton mountain only. Source: Spartan Air Services, Ltd.	https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A71755	AirPhotos_Hamilton_1952-6D	1952	is_map	1952	aerial photo,AirPhotos_Hamilton_1952	Hamilton (Ont.)	[Spartan Air Services, Ltd.]	[Ottawa, Ont.]	Spartan Air Services, Ltd.	[1:4,800 approximately]		43.181397	-79.773445	https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A71755/datastream/OBJ/macrepo%3A71755.tiff	{"data":{"type":"maps","attributes":{"title":"[Hamilton-Wentworth County, 1952-05-01] : [Photo 6D]","description":"Shows parts of Dundas, Ancaster, Stoney Creek, and Hamilton mountain only. Source: Spartan Air Services, Ltd.","source_uri":"https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A71755","unique_id":"AirPhotos_Hamilton_1952-6D","date_depicted":"1952","map_type":"is_map","issue_year":"1952","tag_list":"aerial photo,AirPhotos_Hamilton_1952","subject_area":"Hamilton (Ont.)","publisher":"[Spartan Air Services, Ltd.]","publication_place":"[Ottawa, Ont.]","authors":"Spartan Air Services, Ltd.","scale":"[1:4,800 approximately]","metadata_projection":"","metadata_lat":"43.181397","metadata_lon":"-79.773445","upload_url":"https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A71755/datastream/OBJ/macrepo%3A71755.tiff"}}}	71755
[Hamilton-Wentworth County, 1952-05-01] : [Photo 7A]	Shows parts of Dundas, Ancaster, Stoney Creek, and Hamilton mountain only. Source: Spartan Air Services, Ltd.	https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A71778	AirPhotos_Hamilton_1952-7A	1952	is_map	1952	aerial photo,AirPhotos_Hamilton_1952	Hamilton (Ont.)	[Spartan Air Services, Ltd.]	[Ottawa, Ont.]	Spartan Air Services, Ltd.	[1:4,800 approximately]		43.232322	-79.7089	https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A71778/datastream/OBJ/macrepo%3A71778.tiff	{"data":{"type":"maps","attributes":{"title":"[Hamilton-Wentworth County, 1952-05-01] : [Photo 7A]","description":"Shows parts of Dundas, Ancaster, Stoney Creek, and Hamilton mountain only. Source: Spartan Air Services, Ltd.","source_uri":"https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A71778","unique_id":"AirPhotos_Hamilton_1952-7A","date_depicted":"1952","map_type":"is_map","issue_year":"1952","tag_list":"aerial photo,AirPhotos_Hamilton_1952","subject_area":"Hamilton (Ont.)","publisher":"[Spartan Air Services, Ltd.]","publication_place":"[Ottawa, Ont.]","authors":"Spartan Air Services, Ltd.","scale":"[1:4,800 approximately]","metadata_projection":"","metadata_lat":"43.232322","metadata_lon":"-79.7089","upload_url":"https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A71778/datastream/OBJ/macrepo%3A71778.tiff"}}}	71778
[Hamilton-Wentworth County, 1952-05-01] : [Photo 7B]	Shows parts of Dundas, Ancaster, Stoney Creek, and Hamilton mountain only. Source: Spartan Air Services, Ltd.	https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A71758	AirPhotos_Hamilton_1952-7B	1952	is_map	1952	aerial photo,AirPhotos_Hamilton_1952	Hamilton (Ont.)	[Spartan Air Services, Ltd.]	[Ottawa, Ont.]	Spartan Air Services, Ltd.	[1:4,800 approximately]		43.216686	-79.71611	https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A71758/datastream/OBJ/macrepo%3A71758.tiff	{"data":{"type":"maps","attributes":{"title":"[Hamilton-Wentworth County, 1952-05-01] : [Photo 7B]","description":"Shows parts of Dundas, Ancaster, Stoney Creek, and Hamilton mountain only. Source: Spartan Air Services, Ltd.","source_uri":"https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A71758","unique_id":"AirPhotos_Hamilton_1952-7B","date_depicted":"1952","map_type":"is_map","issue_year":"1952","tag_list":"aerial photo,AirPhotos_Hamilton_1952","subject_area":"Hamilton (Ont.)","publisher":"[Spartan Air Services, Ltd.]","publication_place":"[Ottawa, Ont.]","authors":"Spartan Air Services, Ltd.","scale":"[1:4,800 approximately]","metadata_projection":"","metadata_lat":"43.216686","metadata_lon":"-79.71611","upload_url":"https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A71758/datastream/OBJ/macrepo%3A71758.tiff"}}}	71758
[Hamilton-Wentworth County, 1952-05-01] : [Photo 7C]	Shows parts of Dundas, Ancaster, Stoney Creek, and Hamilton mountain only. Source: Spartan Air Services, Ltd.	https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A71761	AirPhotos_Hamilton_1952-7C	1952	is_map	1952	aerial photo,AirPhotos_Hamilton_1952	Hamilton (Ont.)	[Spartan Air Services, Ltd.]	[Ottawa, Ont.]	Spartan Air Services, Ltd.	[1:4,800 approximately]		43.201047	-79.723148	https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A71761/datastream/OBJ/macrepo%3A71761.tiff	{"data":{"type":"maps","attributes":{"title":"[Hamilton-Wentworth County, 1952-05-01] : [Photo 7C]","description":"Shows parts of Dundas, Ancaster, Stoney Creek, and Hamilton mountain only. Source: Spartan Air Services, Ltd.","source_uri":"https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A71761","unique_id":"AirPhotos_Hamilton_1952-7C","date_depicted":"1952","map_type":"is_map","issue_year":"1952","tag_list":"aerial photo,AirPhotos_Hamilton_1952","subject_area":"Hamilton (Ont.)","publisher":"[Spartan Air Services, Ltd.]","publication_place":"[Ottawa, Ont.]","authors":"Spartan Air Services, Ltd.","scale":"[1:4,800 approximately]","metadata_projection":"","metadata_lat":"43.201047","metadata_lon":"-79.723148","upload_url":"https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A71761/datastream/OBJ/macrepo%3A71761.tiff"}}}	71761
[Hamilton-Wentworth County, 1952-05-01] : [Photo 7D]	Shows parts of Dundas, Ancaster, Stoney Creek, and Hamilton mountain only. Source: Spartan Air Services, Ltd.	https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A71767	AirPhotos_Hamilton_1952-7D	1952	is_map	1952	aerial photo,AirPhotos_Hamilton_1952	Hamilton (Ont.)	[Spartan Air Services, Ltd.]	[Ottawa, Ont.]	Spartan Air Services, Ltd.	[1:4,800 approximately]		43.187405	-79.729843	https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A71767/datastream/OBJ/macrepo%3A71767.tiff	{"data":{"type":"maps","attributes":{"title":"[Hamilton-Wentworth County, 1952-05-01] : [Photo 7D]","description":"Shows parts of Dundas, Ancaster, Stoney Creek, and Hamilton mountain only. Source: Spartan Air Services, Ltd.","source_uri":"https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A71767","unique_id":"AirPhotos_Hamilton_1952-7D","date_depicted":"1952","map_type":"is_map","issue_year":"1952","tag_list":"aerial photo,AirPhotos_Hamilton_1952","subject_area":"Hamilton (Ont.)","publisher":"[Spartan Air Services, Ltd.]","publication_place":"[Ottawa, Ont.]","authors":"Spartan Air Services, Ltd.","scale":"[1:4,800 approximately]","metadata_projection":"","metadata_lat":"43.187405","metadata_lon":"-79.729843","upload_url":"https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A71767/datastream/OBJ/macrepo%3A71767.tiff"}}}	71767
